"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","207","354710","0.0-1.0-0.103","+","null","",""
"","1571","audio-keyboard-response","208","356338","0.0-1.0-1.103","../audio/teste-vocab--02.mp3","s","homem","gason"
"","null","html-keyboard-response","209","356850","0.0-1.0-0.104","+","null","",""
"","2248","audio-keyboard-response","210","359164","0.0-1.0-1.104","../audio/teste-vocab--89.mp3","s","classificar","klasifika"
"","null","html-keyboard-response","211","359682","0.0-1.0-0.105","+","null","",""
"","3451","audio-keyboard-response","212","363213","0.0-1.0-1.105","../audio/teste-vocab--74.mp3","s","desilusão","dezilizyon"
"","null","html-keyboard-response","213","363722","0.0-1.0-0.106","+","null","",""
"","1771","audio-keyboard-response","214","365556","0.0-1.0-1.106","../audio/teste-vocab--52.mp3","s","construção","konstriksyon"
"","null","html-keyboard-response","215","366062","0.0-1.0-0.107","+","null","",""
"","3368","audio-keyboard-response","216","369484","0.0-1.0-1.107","../audio/teste-vocab--124.mp3","s","obelisco","obelisk"
"","null","html-keyboard-response","217","369992","0.0-1.0-0.108","+","null","",""
"","1720","audio-keyboard-response","218","371772","0.0-1.0-1.108","../audio/teste-vocab--17.mp3","s","móvel","mobil"
"","null","html-keyboard-response","219","372282","0.0-1.0-0.109","+","null","",""
"","1989","audio-keyboard-response","220","374349","0.0-1.0-1.109","../audio/teste-vocab--72.mp3","s","ilha","zile"
"","null","html-keyboard-response","221","374852","0.0-1.0-0.110","+","null","",""
"","2419","audio-keyboard-response","222","377332","0.0-1.0-1.110","../audio/teste-vocab--30.mp3","s","pintor","pent"
"","null","html-keyboard-response","223","377852","0.0-1.0-0.111","+","null","",""
"","1979","audio-keyboard-response","224","379884","0.0-1.0-1.111","../audio/teste-vocab--81.mp3","s","judicial","jidisyè"
"","null","html-keyboard-response","225","380402","0.0-1.0-0.112","+","null","",""
"","1640","audio-keyboard-response","226","382100","0.0-1.0-1.112","../audio/teste-vocab--84.mp3","s","confiar","konfye"
"","null","html-keyboard-response","227","382612","0.0-1.0-0.113","+","null","",""
"","3680","audio-keyboard-response","228","386357","0.0-1.0-1.113","../audio/teste-vocab--79.mp3","s","moldura"," chanbranl"
"","null","html-keyboard-response","229","386862","0.0-1.0-0.114","+","null","",""
"","1920","audio-keyboard-response","230","388836","0.0-1.0-1.114","../audio/teste-vocab--114.mp3","s","fragmentar","dechire"
"","null","html-keyboard-response","231","389352","0.0-1.0-0.115","+","null","",""
"","1640","audio-keyboard-response","232","391052","0.0-1.0-1.115","../audio/teste-vocab--53.mp3","s","orientar","oryante"
"","null","html-keyboard-response","233","391572","0.0-1.0-0.116","+","null","",""
"","1779","audio-keyboard-response","234","393404","0.0-1.0-1.116","../audio/teste-vocab--123.mp3","s","emissão","emisyon"
"","null","html-keyboard-response","235","393912","0.0-1.0-0.117","+","null","",""
"","1640","audio-keyboard-response","236","395604","0.0-1.0-1.117","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","237","396112","0.0-1.0-0.118","+","null","",""
"","1520","audio-keyboard-response","238","397684","0.0-1.0-1.118","../audio/teste-vocab--27.mp3","s","rio","rivyè"
"","null","html-keyboard-response","239","398202","0.0-1.0-0.119","+","null","",""
"","1520","audio-keyboard-response","240","399780","0.0-1.0-1.119","../audio/teste-vocab--33.mp3","s","uniforme","inifòm"
"","null","html-keyboard-response","241","400282","0.0-1.0-0.120","+","null","",""
"","1691","audio-keyboard-response","242","402036","0.0-1.0-1.120","../audio/teste-vocab--06.mp3","s","barco","bato"
"","null","html-keyboard-response","243","402552","0.0-1.0-0.121","+","null","",""
"","1829","audio-keyboard-response","244","404444","0.0-1.0-1.121","../audio/teste-vocab--106.mp3","s","lubrificar","grese"
"","null","html-keyboard-response","245","404952","0.0-1.0-0.122","+","null","",""
"","3819","audio-keyboard-response","246","408813","0.0-1.0-1.122","../audio/teste-vocab--83.mp3","s","morsa","mòs"
"","null","html-keyboard-response","247","409332","0.0-1.0-0.123","+","null","",""
"","2051","audio-keyboard-response","248","411460","0.0-1.0-1.123","../audio/teste-vocab--63.mp3","s","transparente","transparan"
"","null","html-keyboard-response","249","411972","0.0-1.0-0.124","+","null","",""
"","2080","audio-keyboard-response","250","414116","0.0-1.0-1.124","../audio/teste-vocab--09.mp3","s","vela","bouji"
"","null","html-keyboard-response","251","414632","0.0-1.0-0.125","+","null","",""
"","1949","audio-keyboard-response","252","416652","0.0-1.0-1.125","../audio/teste-vocab--50.mp3","s","artista","atis"
"","null","html-keyboard-response","253","417162","0.0-1.0-0.126","+","null","",""
"","5989","audio-keyboard-response","254","423224","0.0-1.0-1.126","../audio/teste-vocab--85.mp3","s","trio","trio"
"","null","html-keyboard-response","255","423728","0.0-1.0-0.127","+","null","",""
"","3411","audio-keyboard-response","256","427192","0.0-1.0-1.127","../audio/teste-vocab--129.mp3","n","elipse","elips"
"","null","html-keyboard-response","257","427698","0.0-1.0-0.128","+","null","",""
"","1888","audio-keyboard-response","258","429640","0.0-1.0-1.128","../audio/teste-vocab--76.mp3","s","arquivar","achive"
"","null","html-keyboard-response","259","430148","0.0-1.0-0.129","+","null","",""
"","1781","audio-keyboard-response","260","431992","0.0-1.0-1.129","../audio/teste-vocab--38.mp3","s","cerimônia","seremoni"
