"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","4373","html-keyboard-response","65","274251","0.0-3.0-1.24","independente","s","a","noncog","word","S","exp","12"
"","null","html-keyboard-response","66","274753","0.0-3.0-0.25","+","null","","","","","",""
"","2098","html-keyboard-response","67","276851","0.0-3.0-1.25","adoçar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","68","277352","0.0-3.0-0.26","+","null","","","","","",""
"","10155","html-keyboard-response","69","287508","0.0-3.0-1.26","beima","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","70","288009","0.0-3.0-0.27","+","null","","","","","",""
"","3943","html-keyboard-response","71","291953","0.0-3.0-1.27","delirar","n","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","72","292455","0.0-3.0-0.28","+","null","","","","","",""
"","5696","html-keyboard-response","73","298151","0.0-3.0-1.28","espionar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","74","298652","0.0-3.0-0.29","+","null","","","","","",""
"","7300","html-keyboard-response","75","305953","0.0-3.0-1.29","reduzir","n","v","cog","word","S","exp","7"
"","null","html-keyboard-response","76","306454","0.0-3.0-0.30","+","null","","","","","",""
"","3342","html-keyboard-response","77","309797","0.0-3.0-1.30","revear","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","78","310299","0.0-3.0-0.31","+","null","","","","","",""
"","1656","html-keyboard-response","79","311956","0.0-3.0-1.31","hébies","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","80","312457","0.0-3.0-0.32","+","null","","","","","",""
"","10485","html-keyboard-response","81","322943","0.0-3.0-1.32","traduzir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","82","323445","0.0-3.0-0.33","+","null","","","","","",""
"","2949","html-keyboard-response","83","326395","0.0-3.0-1.33","grave","s","a","cog","word","S","exp","5"
"","null","html-keyboard-response","84","326897","0.0-3.0-0.34","+","null","","","","","",""
"","2205","html-keyboard-response","85","329105","0.0-3.0-1.34","dencosto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","86","329606","0.0-3.0-0.35","+","null","","","","","",""
"","3576","html-keyboard-response","87","333182","0.0-3.0-1.35","carregar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","88","333684","0.0-3.0-0.36","+","null","","","","","",""
"","10023","html-keyboard-response","89","343708","0.0-3.0-1.36","avenas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","90","344209","0.0-3.0-0.37","+","null","","","","","",""
"","5197","html-keyboard-response","91","349407","0.0-3.0-1.37","filme","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","92","349910","0.0-3.0-0.38","+","null","","","","","",""
"","2041","html-keyboard-response","93","351952","0.0-3.0-1.38","jantar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","94","352455","0.0-3.0-0.39","+","null","","","","","",""
"","1901","html-keyboard-response","95","354356","0.0-3.0-1.39","quenzina","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","96","354857","0.0-3.0-0.40","+","null","","","","","",""
"","6270","html-keyboard-response","97","361128","0.0-3.0-1.40","sintonizar","s","v","noncog","word","S","exp","10"
"","null","html-keyboard-response","98","361629","0.0-3.0-0.41","+","null","","","","","",""
"","5407","html-keyboard-response","99","367039","0.0-3.0-1.41","apontar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","100","367541","0.0-3.0-0.42","+","null","","","","","",""
"","2853","html-keyboard-response","101","370394","0.0-3.0-1.42","imitar","s","v","cog","word","S","exp","6"
