"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2160","audio-keyboard-response","56","180451","0.0-1.0-1.27","../audio/teste-vocab--76.mp3","s","arquivar","achive"
"","null","html-keyboard-response","57","180961","0.0-1.0-0.28","+","null","",""
"","1720","audio-keyboard-response","58","182707","0.0-1.0-1.28","../audio/teste-vocab--49.mp3","s","humano","moun"
"","null","html-keyboard-response","59","183216","0.0-1.0-0.29","+","null","",""
"","1819","audio-keyboard-response","60","185059","0.0-1.0-1.29","../audio/teste-vocab--21.mp3","s","baleia","balèn"
"","null","html-keyboard-response","61","185563","0.0-1.0-0.30","+","null","",""
"","1680","audio-keyboard-response","62","187267","0.0-1.0-1.30","../audio/teste-vocab--130.mp3","s","gentil","dou"
"","null","html-keyboard-response","63","187771","0.0-1.0-0.31","+","null","",""
"","1840","audio-keyboard-response","64","189635","0.0-1.0-1.31","../audio/teste-vocab--98.mp3","s","instruir","enstwi"
"","null","html-keyboard-response","65","190148","0.0-1.0-0.32","+","null","",""
"","2131","audio-keyboard-response","66","192307","0.0-1.0-1.32","../audio/teste-vocab--85.mp3","s","trio","trio"
"","null","html-keyboard-response","67","192811","0.0-1.0-0.33","+","null","",""
"","2251","audio-keyboard-response","68","195075","0.0-1.0-1.33","../audio/teste-vocab--100.mp3","s","consumir","konsome"
"","null","html-keyboard-response","69","195581","0.0-1.0-0.34","+","null","",""
"","1829","audio-keyboard-response","70","197443","0.0-1.0-1.34","../audio/teste-vocab--46.mp3","s","ombro","zepòl"
"","null","html-keyboard-response","71","197946","0.0-1.0-0.35","+","null","",""
"","1859","audio-keyboard-response","72","199827","0.0-1.0-1.35","../audio/teste-vocab--104.mp3","s","ira","pwal"
"","null","html-keyboard-response","73","200330","0.0-1.0-0.36","+","null","",""
"","1880","audio-keyboard-response","74","202243","0.0-1.0-1.36","../audio/teste-vocab--39.mp3","s","cobra","koulèv"
"","null","html-keyboard-response","75","202753","0.0-1.0-0.37","+","null","",""
"","2200","audio-keyboard-response","76","204979","0.0-1.0-1.37","../audio/teste-vocab--52.mp3","s","construção","konstriksyon"
"","null","html-keyboard-response","77","205489","0.0-1.0-0.38","+","null","",""
"","2109","audio-keyboard-response","78","207619","0.0-1.0-1.38","../audio/teste-vocab--31.mp3","s","vazio","vid"
"","null","html-keyboard-response","79","208132","0.0-1.0-0.39","+","null","",""
"","2461","audio-keyboard-response","80","210611","0.0-1.0-1.39","../audio/teste-vocab--89.mp3","s","classificar","klasifika"
"","null","html-keyboard-response","81","211112","0.0-1.0-0.40","+","null","",""
"","2611","audio-keyboard-response","82","213747","0.0-1.0-1.40","../audio/teste-vocab--43.mp3","s","mecânico","mekanisyen"
"","null","html-keyboard-response","83","214260","0.0-1.0-0.41","+","null","",""
"","2269","audio-keyboard-response","84","216562","0.0-1.0-1.41","../audio/teste-vocab--24.mp3","s","acidente","aksidan"
"","null","html-keyboard-response","85","217074","0.0-1.0-0.42","+","null","",""
"","1968","audio-keyboard-response","86","219058","0.0-1.0-1.42","../audio/teste-vocab--121.mp3","s","atônito","sezi"
"","null","html-keyboard-response","87","219567","0.0-1.0-0.43","+","null","",""
"","1611","audio-keyboard-response","88","221203","0.0-1.0-1.43","../audio/teste-vocab--16.mp3","s","pescoço","kou"
"","null","html-keyboard-response","89","221717","0.0-1.0-0.44","+","null","",""
"","4600","audio-keyboard-response","90","226338","0.0-1.0-1.44","../audio/teste-vocab--109.mp3","s","anfíbio","anfibyen"
"","null","html-keyboard-response","91","226845","0.0-1.0-0.45","+","null","",""
"","2040","audio-keyboard-response","92","228914","0.0-1.0-1.45","../audio/teste-vocab--84.mp3","s","confiar","konfye"
"","null","html-keyboard-response","93","229419","0.0-1.0-0.46","+","null","",""
"","2040","audio-keyboard-response","94","231474","0.0-1.0-1.46","../audio/teste-vocab--33.mp3","s","uniforme","inifòm"
"","null","html-keyboard-response","95","231987","0.0-1.0-0.47","+","null","",""
"","2141","audio-keyboard-response","96","234162","0.0-1.0-1.47","../audio/teste-vocab--120.mp3","s","induzir","pwovoke"
"","null","html-keyboard-response","97","234677","0.0-1.0-0.48","+","null","",""
"","1672","audio-keyboard-response","98","236370","0.0-1.0-1.48","../audio/teste-vocab--19.mp3","s","hora","è"
