"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1082","html-keyboard-response","65","216999","0.0-3.0-1.24","dilheira","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","66","217500","0.0-3.0-0.25","+","null","","","","","",""
"","2603","html-keyboard-response","67","220103","0.0-3.0-1.25","salpicado","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","68","220604","0.0-3.0-0.26","+","null","","","","","",""
"","2955","html-keyboard-response","69","223559","0.0-3.0-1.26","hébies","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","70","224074","0.0-3.0-0.27","+","null","","","","","",""
"","1516","html-keyboard-response","71","225591","0.0-3.0-1.27","lorfaz","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","72","226101","0.0-3.0-0.28","+","null","","","","","",""
"","6818","html-keyboard-response","73","232919","0.0-3.0-1.28","tênis","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","74","233421","0.0-3.0-0.29","+","null","","","","","",""
"","906","html-keyboard-response","75","234327","0.0-3.0-1.29","melão","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","76","234838","0.0-3.0-0.30","+","null","","","","","",""
"","6529","html-keyboard-response","77","241369","0.0-3.0-1.30","livro","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","78","241870","0.0-3.0-0.31","+","null","","","","","",""
"","1434","html-keyboard-response","79","243305","0.0-3.0-1.31","areia","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","80","243806","0.0-3.0-0.32","+","null","","","","","",""
"","890","html-keyboard-response","81","244697","0.0-3.0-1.32","ofreta","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","82","245198","0.0-3.0-0.33","+","null","","","","","",""
"","1898","html-keyboard-response","83","247097","0.0-3.0-1.33","arranjar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","84","247598","0.0-3.0-0.34","+","null","","","","","",""
"","1450","html-keyboard-response","85","249049","0.0-3.0-1.34","encelhor","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","86","249562","0.0-3.0-0.35","+","null","","","","","",""
"","1486","html-keyboard-response","87","251049","0.0-3.0-1.35","conjerto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","88","251550","0.0-3.0-0.36","+","null","","","","","",""
"","794","html-keyboard-response","89","252345","0.0-3.0-1.36","fratos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","90","252846","0.0-3.0-0.37","+","null","","","","","",""
"","1786","html-keyboard-response","91","254633","0.0-3.0-1.37","independente","s","a","noncog","word","S","exp","12"
"","null","html-keyboard-response","92","255135","0.0-3.0-0.38","+","null","","","","","",""
"","1594","html-keyboard-response","93","256729","0.0-3.0-1.38","promessa","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","94","257230","0.0-3.0-0.39","+","null","","","","","",""
"","1018","html-keyboard-response","95","258249","0.0-3.0-1.39","revista","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","96","258762","0.0-3.0-0.40","+","null","","","","","",""
"","2047","html-keyboard-response","97","260809","0.0-3.0-1.40","delirar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","98","261310","0.0-3.0-0.41","+","null","","","","","",""
"","762","html-keyboard-response","99","262073","0.0-3.0-1.41","país","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","100","262575","0.0-3.0-0.42","+","null","","","","","",""
"","857","html-keyboard-response","101","263433","0.0-3.0-1.42","detative","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","102","263946","0.0-3.0-0.43","+","null","","","","","",""
"","3118","html-keyboard-response","103","267065","0.0-3.0-1.43","sustentar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","104","267566","0.0-3.0-0.44","+","null","","","","","",""
"","1754","html-keyboard-response","105","269321","0.0-3.0-1.44","manais","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","106","269827","0.0-3.0-0.45","+","null","","","","","",""
"","1398","html-keyboard-response","107","271225","0.0-3.0-1.45","cinema","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","108","271726","0.0-3.0-0.46","+","null","","","","","",""
"","890","html-keyboard-response","109","272617","0.0-3.0-1.46","adoçar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","110","273118","0.0-3.0-0.47","+","null","","","","","",""
"","1578","html-keyboard-response","111","274697","0.0-3.0-1.47","tímido","s","a","cog","word","S","exp","6"
"","null","html-keyboard-response","112","275198","0.0-3.0-0.48","+","null","","","","","",""
"","1739","html-keyboard-response","113","276937","0.0-3.0-1.48","aivões","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","114","277438","0.0-3.0-0.49","+","null","","","","","",""
"","2154","html-keyboard-response","115","279593","0.0-3.0-1.49","selir","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","116","280097","0.0-3.0-0.50","+","null","","","","","",""
"","823","html-keyboard-response","117","280921","0.0-3.0-1.50","verde","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","118","281423","0.0-3.0-0.51","+","null","","","","","",""
