"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2021","audio-keyboard-response","184","892231","0.0-1.0-1.91","../audio/teste-vocab--11.mp3","s","joelho","jenou"
"","null","html-keyboard-response","185","892748","0.0-1.0-0.92","+","null","",""
"","2869","audio-keyboard-response","186","895639","0.0-1.0-1.92","../audio/teste-vocab--115.mp3","s","perpendicular","pèpandikilè"
"","null","html-keyboard-response","187","896158","0.0-1.0-0.93","+","null","",""
"","3419","audio-keyboard-response","188","899607","0.0-1.0-1.93","../audio/teste-vocab--42.mp3","s","isolamento","izòlman"
"","null","html-keyboard-response","189","900108","0.0-1.0-0.94","+","null","",""
"","3072","audio-keyboard-response","190","903190","0.0-1.0-1.94","../audio/teste-vocab--123.mp3","s","emissão","emisyon"
"","null","html-keyboard-response","191","903698","0.0-1.0-0.95","+","null","",""
"","7021","audio-keyboard-response","192","910742","0.0-1.0-1.95","../audio/teste-vocab--85.mp3","s","trio","trio"
"","null","html-keyboard-response","193","911248","0.0-1.0-0.96","+","null","",""
"","4240","audio-keyboard-response","194","915510","0.0-1.0-1.96","../audio/teste-vocab--116.mp3","n","vestuário","vestyè"
"","null","html-keyboard-response","195","916013","0.0-1.0-0.97","+","null","",""
"","6040","audio-keyboard-response","196","922070","0.0-1.0-1.97","../audio/teste-vocab--90.mp3","n","carniça","kanivò"
"","null","html-keyboard-response","197","922578","0.0-1.0-0.98","+","null","",""
"","3912","audio-keyboard-response","198","926519","0.0-1.0-1.98","../audio/teste-vocab--71.mp3","s","caule","tij"
"","null","html-keyboard-response","199","927021","0.0-1.0-0.99","+","null","",""
"","5491","audio-keyboard-response","200","932534","0.0-1.0-1.99","../audio/teste-vocab--93.mp3","s","felino","leopa"
"","null","html-keyboard-response","201","933038","0.0-1.0-0.100","+","null","",""
"","2200","audio-keyboard-response","202","935254","0.0-1.0-1.100","../audio/teste-vocab--32.mp3","s","descascar","dekale"
"","null","html-keyboard-response","203","935758","0.0-1.0-0.101","+","null","",""
"","6181","audio-keyboard-response","204","941958","0.0-1.0-1.101","../audio/teste-vocab--19.mp3","s","hora","è"
"","null","html-keyboard-response","205","942468","0.0-1.0-0.102","+","null","",""
"","3600","audio-keyboard-response","206","946086","0.0-1.0-1.102","../audio/teste-vocab--59.mp3","s","par","pè"
"","null","html-keyboard-response","207","946592","0.0-1.0-0.103","+","null","",""
"","6981","audio-keyboard-response","208","953590","0.0-1.0-1.103","../audio/teste-vocab--30.mp3","s","pintor","pent"
"","null","html-keyboard-response","209","954098","0.0-1.0-0.104","+","null","",""
"","3288","audio-keyboard-response","210","957399","0.0-1.0-1.104","../audio/teste-vocab--105.mp3","s","cítrico","sitrik"
"","null","html-keyboard-response","211","957918","0.0-1.0-0.105","+","null","",""
"","2699","audio-keyboard-response","212","960637","0.0-1.0-1.105","../audio/teste-vocab--120.mp3","s","induzir","pwovoke"
