"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","4571","html-keyboard-response","387","1805587","0.0-3.0-1.185","enedro","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","388","1806088","0.0-3.0-0.186","+","null","","","","","",""
"","5130","html-keyboard-response","389","1811219","0.0-3.0-1.186","resmungar","n","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","390","1811719","0.0-3.0-0.187","+","null","","","","","",""
"","5419","html-keyboard-response","391","1817139","0.0-3.0-1.187","cápsula","n","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","392","1817640","0.0-3.0-0.188","+","null","","","","","",""
"","3243","html-keyboard-response","393","1820883","0.0-3.0-1.188","mua","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","394","1821384","0.0-3.0-0.189","+","null","","","","","",""
"","3114","html-keyboard-response","395","1824499","0.0-3.0-1.189","prever","n","v","cog","word","S","exp","6"
"","null","html-keyboard-response","396","1825000","0.0-3.0-0.190","+","null","","","","","",""
"","3226","html-keyboard-response","397","1828227","0.0-3.0-1.190","uchães","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","398","1828737","0.0-3.0-0.191","+","null","","","","","",""
"","4785","html-keyboard-response","399","1833523","0.0-3.0-1.191","traduzir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","400","1834025","0.0-3.0-0.192","+","null","","","","","",""
"","1658","html-keyboard-response","401","1835683","0.0-3.0-1.192","anjo","n","n","cog","word","S","exp","4"
"","null","html-keyboard-response","402","1836184","0.0-3.0-0.193","+","null","","","","","",""
"","5819","html-keyboard-response","403","1842003","0.0-3.0-1.193","usnado","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","404","1842504","0.0-3.0-0.194","+","null","","","","","",""
"","3275","html-keyboard-response","405","1845779","0.0-3.0-1.194","frotes","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","406","1846280","0.0-3.0-0.195","+","null","","","","","",""
"","1674","html-keyboard-response","407","1847955","0.0-3.0-1.195","salpicado","n","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","408","1848456","0.0-3.0-0.196","+","null","","","","","",""
"","7451","html-keyboard-response","409","1855907","0.0-3.0-1.196","ocinto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","410","1856408","0.0-3.0-0.197","+","null","","","","","",""
"","1707","html-keyboard-response","411","1858115","0.0-3.0-1.197","braras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","412","1858616","0.0-3.0-0.198","+","null","","","","","",""
"","7403","html-keyboard-response","413","1866019","0.0-3.0-1.198","fofo","n","a","noncog","word","S","exp","4"
"","null","html-keyboard-response","414","1866520","0.0-3.0-0.199","+","null","","","","","",""
"","6763","html-keyboard-response","415","1873283","0.0-3.0-1.199","delirar","n","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","416","1873784","0.0-3.0-0.200","+","null","","","","","",""
"","2875","html-keyboard-response","417","1876659","0.0-3.0-1.200","imitar","n","v","cog","word","S","exp","6"
"","null","html-keyboard-response","418","1877160","0.0-3.0-0.201","+","null","","","","","",""
"","5211","html-keyboard-response","419","1882371","0.0-3.0-1.201","ofreta","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","420","1882873","0.0-3.0-0.202","+","null","","","","","",""
"","2986","html-keyboard-response","421","1885859","0.0-3.0-1.202","brincar","s","v","noncog","word","S","exp","7"
