"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","168","431928","0.0-3.0-0.76","+","null","","","","","",""
"","3773","html-keyboard-response","169","435704","0.0-3.0-1.76","disbrituir","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","170","436220","0.0-3.0-0.77","+","null","","","","","",""
"","1226","html-keyboard-response","171","437445","0.0-3.0-1.77","verde","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","172","437954","0.0-3.0-0.78","+","null","","","","","",""
"","1560","html-keyboard-response","173","439515","0.0-3.0-1.78","areia","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","174","440021","0.0-3.0-0.79","+","null","","","","","",""
"","1612","html-keyboard-response","175","441633","0.0-3.0-1.79","sintonizar","s","v","noncog","word","S","exp","10"
"","null","html-keyboard-response","176","442142","0.0-3.0-0.80","+","null","","","","","",""
"","2056","html-keyboard-response","177","444199","0.0-3.0-1.80","vitrive","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","178","444711","0.0-3.0-0.81","+","null","","","","","",""
"","1120","html-keyboard-response","179","445832","0.0-3.0-1.81","reduzir","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","180","446346","0.0-3.0-0.82","+","null","","","","","",""
"","1416","html-keyboard-response","181","447762","0.0-3.0-1.82","grave","s","a","cog","word","S","exp","5"
"","null","html-keyboard-response","182","448266","0.0-3.0-0.83","+","null","","","","","",""
"","3450","html-keyboard-response","183","451717","0.0-3.0-1.83","detative","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","184","452231","0.0-3.0-0.84","+","null","","","","","",""
"","1301","html-keyboard-response","185","453534","0.0-3.0-1.84","tronca","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","186","454035","0.0-3.0-0.85","+","null","","","","","",""
"","2959","html-keyboard-response","187","456995","0.0-3.0-1.85","tatear","n","v","cog","word","S","exp","6"
"","null","html-keyboard-response","188","457510","0.0-3.0-0.86","+","null","","","","","",""
