"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","3211","audio-keyboard-response","203","895022","0.0-3.0-1.158","../audio/66-3-masc.mp3"," ","","de","","","",""
"","2011","audio-keyboard-response","204","897460","0.0-3.0-1.159","../audio/66-4-masc.mp3"," ","","gente","","","",""
"","2661","audio-keyboard-response","205","900584","0.0-3.0-1.160","../audio/66-5-masc.mp3"," ","","egoísta","","","",""
"","1709","audio-keyboard-response","206","902809","0.0-3.0-1.161","../audio/66-6-masc.mp3"," ","","nem","","","",""
"","1680","audio-keyboard-response","207","904966","0.0-3.0-1.162","../audio/66-7-masc.mp3"," ","","chata.","","","",""
"","null","html-keyboard-response","208","906227","0.0-3.0-0.163-0.163","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1632","audio-keyboard-response","209","908426","0.0-3.0-1.163","../audio/69-1-masc.mp3"," ","","A","","","",""
"","2088","audio-keyboard-response","210","910885","0.0-3.0-1.164","../audio/69-2-masc.mp3"," ","","loja","","","",""
"","1949","audio-keyboard-response","211","913295","0.0-3.0-1.165","../audio/69-3-masc.mp3"," ","","recebeu","","","",""
"","1651","audio-keyboard-response","212","915461","0.0-3.0-1.166","../audio/69-4-masc.mp3"," ","","uma","","","",""
"","1651","audio-keyboard-response","213","917456","0.0-3.0-1.167","../audio/69-5-masc.mp3"," ","","poltrona","","","",""
"","1712","audio-keyboard-response","214","919554","0.0-3.0-1.168","../audio/69-6-masc.mp3"," ","","de","","","",""
"","2411","audio-keyboard-response","215","922425","0.0-3.0-1.169","../audio/69-7-masc.mp3"," ","","couro","","","",""
"","2640","audio-keyboard-response","216","925552","0.0-3.0-1.170","../audio/69-8-masc.mp3"," ","","preto.","","","",""
"","null","html-keyboard-response","217","926834","0.0-3.0-0.171-0.171","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1808","audio-keyboard-response","218","929078","0.0-3.0-1.171","../audio/68-1-masc.mp3"," ","","Meu","","","",""
"","1789","audio-keyboard-response","219","931323","0.0-3.0-1.172","../audio/68-2-masc.mp3"," ","","irmão","","","",""
"","13200","audio-keyboard-response","220","944969","0.0-3.0-1.173","../audio/68-3-masc.mp3"," ","","teve","","","",""
"","1760","audio-keyboard-response","221","947165","0.0-3.0-1.174","../audio/68-4-masc.mp3"," ","","um","","","",""
"","2541","audio-keyboard-response","222","950181","0.0-3.0-1.175","../audio/68-5-masc.mp3"," ","","noivado","","","",""
"","1619","audio-keyboard-response","223","952247","0.0-3.0-1.176","../audio/68-6-masc.mp3"," ","","longo","","","",""
"","1280","audio-keyboard-response","224","953917","0.0-3.0-1.177","../audio/68-7-masc.mp3"," ","","e","","","",""
"","1960","audio-keyboard-response","225","956239","0.0-3.0-1.178","../audio/68-8-masc.mp3"," ","","maravilhoso.","","","",""
"","null","html-keyboard-response","226","957512","0.0-3.0-0.179-0.179","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1141","audio-keyboard-response","227","959221","0.0-3.0-1.179","../audio/67-1-masc.mp3"," ","","Minha","","","",""
"","1160","audio-keyboard-response","228","960754","0.0-3.0-1.180","../audio/67-2-masc.mp3"," ","","tia","","","",""
"","1139","audio-keyboard-response","229","962249","0.0-3.0-1.181","../audio/67-3-masc.mp3"," ","","comprou","","","",""
"","1472","audio-keyboard-response","230","964069","0.0-3.0-1.182","../audio/67-4-masc.mp3"," ","","um","","","",""
"","1299","audio-keyboard-response","231","965731","0.0-3.0-1.183","../audio/67-5-masc.mp3"," ","","cordão","","","",""
"","1360","audio-keyboard-response","232","967437","0.0-3.0-1.184","../audio/67-6-masc.mp3"," ","","para","","","",""
"","891","audio-keyboard-response","233","968703","0.0-3.0-1.185","../audio/67-7-masc.mp3"," ","","o","","","",""
"","1629","audio-keyboard-response","234","970694","0.0-3.0-1.186","../audio/67-8-masc.mp3"," ","","varal.","","","",""
