"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","66","159007","0.0-3.0-0.25","+","null","","","","","",""
"","2251","html-keyboard-response","67","161258","0.0-3.0-1.25","rédesa","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","68","161759","0.0-3.0-0.26","+","null","","","","","",""
"","4266","html-keyboard-response","69","166026","0.0-3.0-1.26","vervas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","70","166526","0.0-3.0-0.27","+","null","","","","","",""
"","2523","html-keyboard-response","71","169050","0.0-3.0-1.27","atitro","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","72","169550","0.0-3.0-0.28","+","null","","","","","",""
"","2891","html-keyboard-response","73","172441","0.0-3.0-1.28","independente","s","a","noncog","word","S","exp","12"
"","null","html-keyboard-response","74","172943","0.0-3.0-0.29","+","null","","","","","",""
"","4031","html-keyboard-response","75","176974","0.0-3.0-1.29","bagunceira","n","a","noncog","word","S","exp","10"
"","null","html-keyboard-response","76","177475","0.0-3.0-0.30","+","null","","","","","",""
"","2262","html-keyboard-response","77","179738","0.0-3.0-1.30","socorro","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","78","180239","0.0-3.0-0.31","+","null","","","","","",""
"","2442","html-keyboard-response","79","182681","0.0-3.0-1.31","aperor","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","80","183182","0.0-3.0-0.32","+","null","","","","","",""
"","2171","html-keyboard-response","81","185353","0.0-3.0-1.32","trair","s","v","cog","word","S","exp","5"
"","null","html-keyboard-response","82","185854","0.0-3.0-0.33","+","null","","","","","",""
"","2266","html-keyboard-response","83","188120","0.0-3.0-1.33","resmungar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","84","188621","0.0-3.0-0.34","+","null","","","","","",""
"","2267","html-keyboard-response","85","190888","0.0-3.0-1.34","motre","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","86","191390","0.0-3.0-0.35","+","null","","","","","",""
"","2586","html-keyboard-response","87","193976","0.0-3.0-1.35","montanha","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","88","194478","0.0-3.0-0.36","+","null","","","","","",""
"","2842","html-keyboard-response","89","197320","0.0-3.0-1.36","avenas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","90","197821","0.0-3.0-0.37","+","null","","","","","",""
"","2507","html-keyboard-response","91","200328","0.0-3.0-1.37","telefone","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","92","200829","0.0-3.0-0.38","+","null","","","","","",""
"","2667","html-keyboard-response","93","203496","0.0-3.0-1.38","pangos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","94","203998","0.0-3.0-0.39","+","null","","","","","",""
"","2714","html-keyboard-response","95","206712","0.0-3.0-1.39","bibarconato","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","96","207213","0.0-3.0-0.40","+","null","","","","","",""
"","2875","html-keyboard-response","97","210088","0.0-3.0-1.40","planalto","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","98","210589","0.0-3.0-0.41","+","null","","","","","",""
"","2363","html-keyboard-response","99","212952","0.0-3.0-1.41","undivídio","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","100","213454","0.0-3.0-0.42","+","null","","","","","",""
"","2569","html-keyboard-response","101","216024","0.0-3.0-1.42","dilheira","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","102","216526","0.0-3.0-0.43","+","null","","","","","",""
"","2442","html-keyboard-response","103","218968","0.0-3.0-1.43","gertas","n","null","noncog","pseudo","N","exp","null"
