"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2552","audio-keyboard-response","140","236798","0.0-1.0-1.69","../audio/teste-vocab--121.mp3","s","atônito","sezi"
"","null","html-keyboard-response","141","237302","0.0-1.0-0.70","+","null","",""
"","3320","audio-keyboard-response","142","240881","0.0-1.0-1.70","../audio/teste-vocab--45.mp3","s","dentista","dantis"
"","null","html-keyboard-response","143","241391","0.0-1.0-0.71","+","null","",""
"","2341","audio-keyboard-response","144","244587","0.0-1.0-1.71","../audio/teste-vocab--38.mp3","s","cerimônia","seremoni"
"","null","html-keyboard-response","145","245097","0.0-1.0-0.72","+","null","",""
"","2501","audio-keyboard-response","146","248081","0.0-1.0-1.72","../audio/teste-vocab--103.mp3","n","utensílio","istansil"
"","null","html-keyboard-response","147","248585","0.0-1.0-0.73","+","null","",""
"","1752","audio-keyboard-response","148","250881","0.0-1.0-1.73","../audio/teste-vocab--24.mp3","s","acidente","aksidan"
"","null","html-keyboard-response","149","251398","0.0-1.0-0.74","+","null","",""
"","2560","audio-keyboard-response","150","256511","0.0-1.0-1.74","../audio/teste-vocab--112.mp3","n","aparição","aparisyon"
"","null","html-keyboard-response","151","257025","0.0-1.0-0.75","+","null","",""
"","1840","audio-keyboard-response","152","259177","0.0-1.0-1.75","../audio/teste-vocab--77.mp3","s","comércio","komès"
"","null","html-keyboard-response","153","259684","0.0-1.0-0.76","+","null","",""
"","2560","audio-keyboard-response","154","262683","0.0-1.0-1.76","../audio/teste-vocab--118.mp3","n","paralelogramo","paralelogram"
"","null","html-keyboard-response","155","263199","0.0-1.0-0.77","+","null","",""
"","1691","audio-keyboard-response","156","265143","0.0-1.0-1.77","../audio/teste-vocab--60.mp3","s","secretaria","sekretè"
"","null","html-keyboard-response","157","265647","0.0-1.0-0.78","+","null","",""
"","1432","audio-keyboard-response","158","267323","0.0-1.0-1.78","../audio/teste-vocab--26.mp3","n","cotovelo","koud"
"","null","html-keyboard-response","159","267836","0.0-1.0-0.79","+","null","",""
"","2672","audio-keyboard-response","160","270767","0.0-1.0-1.79","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","161","271281","0.0-1.0-0.80","+","null","",""
"","1579","audio-keyboard-response","162","273615","0.0-1.0-1.80","../audio/teste-vocab--07.mp3","s","abajur","lanp"
"","null","html-keyboard-response","163","274124","0.0-1.0-0.81","+","null","",""
"","2240","audio-keyboard-response","164","276574","0.0-1.0-1.81","../audio/teste-vocab--124.mp3","n","obelisco","obelisk"
"","null","html-keyboard-response","165","277077","0.0-1.0-0.82","+","null","",""
"","1899","audio-keyboard-response","166","279294","0.0-1.0-1.82","../audio/teste-vocab--53.mp3","s","orientar","oryante"
"","null","html-keyboard-response","167","279811","0.0-1.0-0.83","+","null","",""
"","1600","audio-keyboard-response","168","281727","0.0-1.0-1.83","../audio/teste-vocab--86.mp3","s","pensar","panse"
"","null","html-keyboard-response","169","282242","0.0-1.0-0.84","+","null","",""
"","2448","audio-keyboard-response","170","285051","0.0-1.0-1.84","../audio/teste-vocab--99.mp3","n","arqueólogo","akeyológ"
"","null","html-keyboard-response","171","285560","0.0-1.0-0.85","+","null","",""
"","2349","audio-keyboard-response","172","288330","0.0-1.0-1.85","../audio/teste-vocab--110.mp3","n","prodígio","pwodij"
"","null","html-keyboard-response","173","288843","0.0-1.0-0.86","+","null","",""
"","1931","audio-keyboard-response","174","291600","0.0-1.0-1.86","../audio/teste-vocab--69.mp3","s","pingar","degoute"
"","null","html-keyboard-response","175","292109","0.0-1.0-0.87","+","null","",""
"","1739","audio-keyboard-response","176","294499","0.0-1.0-1.87","../audio/teste-vocab--20.mp3","s","medir","mezire"
"","null","html-keyboard-response","177","295006","0.0-1.0-0.88","+","null","",""
"","2019","audio-keyboard-response","178","297494","0.0-1.0-1.88","../audio/teste-vocab--100.mp3","s","consumir","konsome"
"","null","html-keyboard-response","179","298011","0.0-1.0-0.89","+","null","",""
"","1528","audio-keyboard-response","180","299856","0.0-1.0-1.89","../audio/teste-vocab--22.mp3","s","quebrado","kraze"
"","null","html-keyboard-response","181","300358","0.0-1.0-0.90","+","null","",""
"","2341","audio-keyboard-response","182","303229","0.0-1.0-1.90","../audio/teste-vocab--104.mp3","s","ira","pwal"
"","null","html-keyboard-response","183","303735","0.0-1.0-0.91","+","null","",""
"","2859","audio-keyboard-response","184","306853","0.0-1.0-1.91","../audio/teste-vocab--109.mp3","s","anfíbio","anfibyen"
"","null","html-keyboard-response","185","307359","0.0-1.0-0.92","+","null","",""
"","1891","audio-keyboard-response","186","309513","0.0-1.0-1.92","../audio/teste-vocab--23.mp3","s","acariciar","karese"
"","null","html-keyboard-response","187","310028","0.0-1.0-0.93","+","null","",""
"","1659","audio-keyboard-response","188","312011","0.0-1.0-1.93","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","189","312527","0.0-1.0-0.94","+","null","",""
"","2040","audio-keyboard-response","190","314937","0.0-1.0-1.94","../audio/teste-vocab--76.mp3","s","arquivar","achive"
"","null","html-keyboard-response","191","315443","0.0-1.0-0.95","+","null","",""
"","2299","audio-keyboard-response","192","318024","0.0-1.0-1.95","../audio/teste-vocab--66.mp3","s","cooperação","koperasyon"
"","null","html-keyboard-response","193","318537","0.0-1.0-0.96","+","null","",""
