"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","1141","audio-keyboard-response","324","574653","0.0-3.0-1.264","../audio/36-9-fem.mp3"," ","","cedo.","","","",""
"","null","html-keyboard-response","325","575905","0.0-3.0-0.265-0.265","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","2069","audio-keyboard-response","326","578323","0.0-3.0-1.265","../audio/40-1-fem.mp3"," ","","O","","","",""
"","1171","audio-keyboard-response","327","579846","0.0-3.0-1.266","../audio/40-2-fem.mp3"," ","","jogo","","","",""
"","1088","audio-keyboard-response","328","581266","0.0-3.0-1.267","../audio/40-3-fem.mp3"," ","","falava","","","",""
"","800","audio-keyboard-response","329","582368","0.0-3.0-1.268","../audio/40-4-fem.mp3"," ","","de","","","",""
"","1619","audio-keyboard-response","330","584322","0.0-3.0-1.269","../audio/40-5-fem.mp3"," ","","fantasia","","","",""
"","741","audio-keyboard-response","331","585405","0.0-3.0-1.270","../audio/40-6-fem.mp3"," ","","e","","","",""
"","960","audio-keyboard-response","332","586670","0.0-3.0-1.271","../audio/40-7-fem.mp3"," ","","de","","","",""
"","1629","audio-keyboard-response","333","588624","0.0-3.0-1.272","../audio/40-8-fem.mp3"," ","","aventura.","","","",""
"","6290","html-keyboard-response","334","595166","0.0-3.0-2.272-0.272","<span style=""font-size:25px; font-family: monospace"">O jogo tinha fantasia e aventura?</span>","s","","","O jogo tinha fantasia e aventura?","null","exp-sent","false"
"","null","html-keyboard-response","335","596667","0.0-3.0-0.273-0.273","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","960","audio-keyboard-response","336","598001","0.0-3.0-1.273","../audio/48-1-fem.mp3"," ","","Ela","","","",""
"","1040","audio-keyboard-response","337","599350","0.0-3.0-1.274","../audio/48-2-fem.mp3"," ","","come","","","",""
"","1160","audio-keyboard-response","338","600825","0.0-3.0-1.275","../audio/48-3-fem.mp3"," ","","feijão","","","",""
"","859","audio-keyboard-response","339","601993","0.0-3.0-1.276","../audio/48-4-fem.mp3"," ","","com","","","",""
"","981","audio-keyboard-response","340","603295","0.0-3.0-1.277","../audio/48-5-fem.mp3"," ","","arroz","","","",""
"","909","audio-keyboard-response","341","604561","0.0-3.0-1.278","../audio/48-6-fem.mp3"," ","","todos","","","",""
"","800","audio-keyboard-response","342","605658","0.0-3.0-1.279","../audio/48-7-fem.mp3"," ","","os","","","",""
"","1379","audio-keyboard-response","343","607361","0.0-3.0-1.280","../audio/48-8-fem.mp3"," ","","dias.","","","",""
"","null","html-keyboard-response","344","608613","0.0-3.0-0.281-0.281","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","621","audio-keyboard-response","345","609570","0.0-3.0-1.281","../audio/47-1-fem.mp3"," ","","O","","","",""
"","920","audio-keyboard-response","346","610785","0.0-3.0-1.282","../audio/47-2-fem.mp3"," ","","tio","","","",""
"","1381","audio-keyboard-response","347","612487","0.0-3.0-1.283","../audio/47-3-fem.mp3"," ","","recusou","","","",""
