"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","1280","audio-keyboard-response","273","607474","0.0-3.0-1.219","../audio/73-6-masc.mp3"," ","","muito","","","",""
"","1440","audio-keyboard-response","274","609185","0.0-3.0-1.220","../audio/73-7-masc.mp3"," ","","educado.","","","",""
"","null","html-keyboard-response","275","610460","0.0-3.0-0.221-0.221","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","821","audio-keyboard-response","276","611569","0.0-3.0-1.221","../audio/75-1-masc.mp3"," ","","Só","","","",""
"","1371","audio-keyboard-response","277","613201","0.0-3.0-1.222","../audio/75-2-masc.mp3"," ","","existe","","","",""
"","851","audio-keyboard-response","278","614321","0.0-3.0-1.223","../audio/75-3-masc.mp3"," ","","uma","","","",""
"","941","audio-keyboard-response","279","615537","0.0-3.0-1.224","../audio/75-4-masc.mp3"," ","","pessoa","","","",""
"","1480","audio-keyboard-response","280","617281","0.0-3.0-1.225","../audio/75-5-masc.mp3"," ","","canhota","","","",""
"","1219","audio-keyboard-response","281","618785","0.0-3.0-1.226","../audio/75-6-masc.mp3"," ","","nesta","","","",""
"","1059","audio-keyboard-response","282","620113","0.0-3.0-1.227","../audio/75-7-masc.mp3"," ","","cidade.","","","",""
"","6085","html-keyboard-response","283","626449","0.0-3.0-2.227-0.227","<span style=""font-size:25px; font-family: monospace"">Só existe uma pessoa canhota na cidade?</span>","s","","","Só existe uma pessoa canhota na cidade?","null","exp-sent","false"
"","null","html-keyboard-response","284","627964","0.0-3.0-0.228-0.228","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1499","audio-keyboard-response","285","629745","0.0-3.0-1.228","../audio/44-1-masc.mp3"," ","","Meus","","","",""
"","429","audio-keyboard-response","286","630449","0.0-3.0-1.229","../audio/44-2-masc.mp3"," ","","irmãos","","","",""
"","1000","audio-keyboard-response","287","631729","0.0-3.0-1.230","../audio/44-3-masc.mp3"," ","","brigam","","","",""
"","1539","audio-keyboard-response","288","633553","0.0-3.0-1.231","../audio/44-4-masc.mp3"," ","","por","","","",""
"","1669","audio-keyboard-response","289","635505","0.0-3.0-1.232","../audio/44-5-masc.mp3"," ","","bobagem","","","",""
"","899","audio-keyboard-response","290","636673","0.0-3.0-1.233","../audio/44-6-masc.mp3"," ","","todos","","","",""
"","859","audio-keyboard-response","291","637793","0.0-3.0-1.234","../audio/44-7-masc.mp3"," ","","os","","","",""
"","821","audio-keyboard-response","292","638881","0.0-3.0-1.235","../audio/44-8-masc.mp3"," ","","dias.","","","",""
"","null","html-keyboard-response","293","640158","0.0-3.0-0.236-0.236","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","221","audio-keyboard-response","294","640641","0.0-3.0-1.236","../audio/42-1-fem.mp3"," ","","Eu","","","",""
"","880","audio-keyboard-response","295","641793","0.0-3.0-1.237","../audio/42-2-fem.mp3"," ","","fui","","","",""
"","781","audio-keyboard-response","296","642849","0.0-3.0-1.238","../audio/42-3-fem.mp3"," ","","a","","","",""
"","1211","audio-keyboard-response","297","644337","0.0-3.0-1.239","../audio/42-4-fem.mp3"," ","","uma","","","",""
"","7920","audio-keyboard-response","298","652545","0.0-3.0-1.240","../audio/42-5-fem.mp3"," ","","loja","","","",""
"","1181","audio-keyboard-response","299","654017","0.0-3.0-1.241","../audio/42-6-fem.mp3"," ","","de","","","",""
"","1440","audio-keyboard-response","300","655729","0.0-3.0-1.242","../audio/42-7-fem.mp3"," ","","móveis","","","",""
"","1360","audio-keyboard-response","301","657361","0.0-3.0-1.243","../audio/42-8-fem.mp3"," ","","no","","","",""
"","4960","audio-keyboard-response","302","662593","0.0-3.0-1.244","../audio/42-9-fem.mp3"," ","","bairro.","","","",""
"","null","html-keyboard-response","303","663859","0.0-3.0-0.245-0.245","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","752","audio-keyboard-response","304","664897","0.0-3.0-1.245","../audio/41-1-fem.mp3"," ","","A","","","",""
"","1259","audio-keyboard-response","305","666433","0.0-3.0-1.246","../audio/41-2-fem.mp3"," ","","novela","","","",""
"","1331","audio-keyboard-response","306","668033","0.0-3.0-1.247","../audio/41-3-fem.mp3"," ","","falava","","","",""
"","800","audio-keyboard-response","307","669105","0.0-3.0-1.248","../audio/41-4-fem.mp3"," ","","de","","","",""
"","1120","audio-keyboard-response","308","670497","0.0-3.0-1.249","../audio/41-5-fem.mp3"," ","","paixão","","","",""
"","629","audio-keyboard-response","309","671409","0.0-3.0-1.250","../audio/41-6-fem.mp3"," ","","e","","","",""
"","840","audio-keyboard-response","310","672529","0.0-3.0-1.251","../audio/41-7-fem.mp3"," ","","comédia.","","","",""
"","null","html-keyboard-response","311","673801","0.0-3.0-0.252-0.252","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1480","audio-keyboard-response","312","675569","0.0-3.0-1.252","../audio/43-1-masc.mp3"," ","","Eu","","","",""
"","1011","audio-keyboard-response","313","676849","0.0-3.0-1.253","../audio/43-2-masc.mp3"," ","","achei","","","",""
