"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1826","html-keyboard-response","65","199003","0.0-3.0-1.24","macras","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","66","199507","0.0-3.0-0.25","+","null","","","","","",""
"","1132","html-keyboard-response","67","200641","0.0-3.0-1.25","mudança","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","68","201148","0.0-3.0-0.26","+","null","","","","","",""
"","813","html-keyboard-response","69","201962","0.0-3.0-1.26","tio","s","n","noncog","word","S","exp","3"
"","null","html-keyboard-response","70","202468","0.0-3.0-0.27","+","null","","","","","",""
"","1878","html-keyboard-response","71","204347","0.0-3.0-1.27","bancada","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","72","204850","0.0-3.0-0.28","+","null","","","","","",""
"","1454","html-keyboard-response","73","206305","0.0-3.0-1.28","carregar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","74","206812","0.0-3.0-0.29","+","null","","","","","",""
"","1065","html-keyboard-response","75","207878","0.0-3.0-1.29","nervoso","s","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","76","208388","0.0-3.0-0.30","+","null","","","","","",""
"","1709","html-keyboard-response","77","210099","0.0-3.0-1.30","manais","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","78","210606","0.0-3.0-0.31","+","null","","","","","",""
"","1765","html-keyboard-response","79","212373","0.0-3.0-1.31","pulmão","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","80","212881","0.0-3.0-0.32","+","null","","","","","",""
"","1290","html-keyboard-response","81","214173","0.0-3.0-1.32","fino","s","a","cog","word","S","exp","4"
"","null","html-keyboard-response","82","214677","0.0-3.0-0.33","+","null","","","","","",""
"","1586","html-keyboard-response","83","216265","0.0-3.0-1.33","sábio","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","84","216774","0.0-3.0-0.34","+","null","","","","","",""
"","1596","html-keyboard-response","85","218372","0.0-3.0-1.34","esprotiar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","86","218878","0.0-3.0-0.35","+","null","","","","","",""
"","1194","html-keyboard-response","87","220074","0.0-3.0-1.35","drama","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","88","220586","0.0-3.0-0.36","+","null","","","","","",""
"","1204","html-keyboard-response","89","221793","0.0-3.0-1.36","chorão","s","a","noncog","word","S","exp","6"
"","null","html-keyboard-response","90","222300","0.0-3.0-0.37","+","null","","","","","",""
"","889","html-keyboard-response","91","223191","0.0-3.0-1.37","tinta","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","92","223697","0.0-3.0-0.38","+","null","","","","","",""
"","1025","html-keyboard-response","93","224724","0.0-3.0-1.38","pimada","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","94","225230","0.0-3.0-0.39","+","null","","","","","",""
"","898","html-keyboard-response","95","226130","0.0-3.0-1.39","espaço","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","96","226633","0.0-3.0-0.40","+","null","","","","","",""
"","1511","html-keyboard-response","97","228146","0.0-3.0-1.40","cascata","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","98","228657","0.0-3.0-0.41","+","null","","","","","",""
"","1257","html-keyboard-response","99","229916","0.0-3.0-1.41","farcas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","100","230422","0.0-3.0-0.42","+","null","","","","","",""
"","1694","html-keyboard-response","101","232119","0.0-3.0-1.42","pega-pega","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","102","232624","0.0-3.0-0.43","+","null","","","","","",""
"","1489","html-keyboard-response","103","234116","0.0-3.0-1.43","dilheira","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","104","234621","0.0-3.0-0.44","+","null","","","","","",""
"","1690","html-keyboard-response","105","236313","0.0-3.0-1.44","cenada","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","106","236818","0.0-3.0-0.45","+","null","","","","","",""
"","1506","html-keyboard-response","107","238326","0.0-3.0-1.45","convidado","s","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","108","238832","0.0-3.0-0.46","+","null","","","","","",""
"","1169","html-keyboard-response","109","240003","0.0-3.0-1.46","ofreta","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","110","240508","0.0-3.0-0.47","+","null","","","","","",""
"","1179","html-keyboard-response","111","241689","0.0-3.0-1.47","mua","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","112","242194","0.0-3.0-0.48","+","null","","","","","",""
"","1338","html-keyboard-response","113","243535","0.0-3.0-1.48","memória","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","114","244041","0.0-3.0-0.49","+","null","","","","","",""
"","1189","html-keyboard-response","115","245232","0.0-3.0-1.49","usfiga","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","116","245738","0.0-3.0-0.50","+","null","","","","","",""
"","1031","html-keyboard-response","117","246772","0.0-3.0-1.50","avenas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","118","247281","0.0-3.0-0.51","+","null","","","","","",""
"","1405","html-keyboard-response","119","248689","0.0-3.0-1.51","undivídio","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","120","249195","0.0-3.0-0.52","+","null","","","","","",""
"","1153","html-keyboard-response","121","250351","0.0-3.0-1.52","oricia","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","122","250860","0.0-3.0-0.53","+","null","","","","","",""
"","1291","html-keyboard-response","123","252154","0.0-3.0-1.53","parceter","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","124","252659","0.0-3.0-0.54","+","null","","","","","",""
"","892","html-keyboard-response","125","253553","0.0-3.0-1.54","bachir","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","126","254058","0.0-3.0-0.55","+","null","","","","","",""
"","866","html-keyboard-response","127","254927","0.0-3.0-1.55","agravar","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","128","255431","0.0-3.0-0.56","+","null","","","","","",""
"","1026","html-keyboard-response","129","256459","0.0-3.0-1.56","multiplicar","s","v","cog","word","S","exp","11"
"","null","html-keyboard-response","130","256970","0.0-3.0-0.57","+","null","","","","","",""
"","945","html-keyboard-response","131","257917","0.0-3.0-1.57","conjerto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","132","258422","0.0-3.0-0.58","+","null","","","","","",""
"","780","html-keyboard-response","133","259205","0.0-3.0-1.58","apontar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","134","259713","0.0-3.0-0.59","+","null","","","","","",""
"","950","html-keyboard-response","135","260666","0.0-3.0-1.59","mania","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","136","261178","0.0-3.0-0.60","+","null","","","","","",""
"","2476","html-keyboard-response","137","263657","0.0-3.0-1.60","senareta","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","138","264163","0.0-3.0-0.61","+","null","","","","","",""
"","699","html-keyboard-response","139","264866","0.0-3.0-1.61","lagras","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","140","265374","0.0-3.0-0.62","+","null","","","","","",""
"","1167","html-keyboard-response","141","266544","0.0-3.0-1.62","gruja","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","142","267053","0.0-3.0-0.63","+","null","","","","","",""
"","830","html-keyboard-response","143","267887","0.0-3.0-1.63","nevela","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","144","268391","0.0-3.0-0.64","+","null","","","","","",""
"","1564","html-keyboard-response","145","269959","0.0-3.0-1.64","dobradiça","s","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","146","270464","0.0-3.0-0.65","+","null","","","","","",""
"","1625","html-keyboard-response","147","272093","0.0-3.0-1.65","podilo","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","148","272601","0.0-3.0-0.66","+","null","","","","","",""
"","1137","html-keyboard-response","149","273742","0.0-3.0-1.66","fratos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","150","274249","0.0-3.0-0.67","+","null","","","","","",""
"","776","html-keyboard-response","151","275029","0.0-3.0-1.67","verde","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","152","275541","0.0-3.0-0.68","+","null","","","","","",""
"","1213","html-keyboard-response","153","276757","0.0-3.0-1.68","aparme","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","154","277261","0.0-3.0-0.69","+","null","","","","","",""
"","524","html-keyboard-response","155","277788","0.0-3.0-1.69","país","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","156","278293","0.0-3.0-0.70","+","null","","","","","",""
"","1116","html-keyboard-response","157","279413","0.0-3.0-1.70","temperar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","158","279918","0.0-3.0-0.71","+","null","","","","","",""
"","892","html-keyboard-response","159","280813","0.0-3.0-1.71","gertas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","160","281322","0.0-3.0-0.72","+","null","","","","","",""
"","699","html-keyboard-response","161","282024","0.0-3.0-1.72","adoçar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","162","282530","0.0-3.0-0.73","+","null","","","","","",""
"","743","html-keyboard-response","163","283277","0.0-3.0-1.73","brincar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","164","283785","0.0-3.0-0.74","+","null","","","","","",""
"","995","html-keyboard-response","165","284784","0.0-3.0-1.74","fusbão","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","166","285293","0.0-3.0-0.75","+","null","","","","","",""
"","1598","html-keyboard-response","167","286895","0.0-3.0-1.75","carona","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","168","287406","0.0-3.0-0.76","+","null","","","","","",""
"","653","html-keyboard-response","169","288063","0.0-3.0-1.76","tela","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","170","288571","0.0-3.0-0.77","+","null","","","","","",""
"","948","html-keyboard-response","171","289521","0.0-3.0-1.77","oper","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","172","290026","0.0-3.0-0.78","+","null","","","","","",""
