"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","2219","html-keyboard-response","65","205262","0.0-3.0-1.24","areia","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","66","205763","0.0-3.0-0.25","+","null","","","","","",""
"","5083","html-keyboard-response","67","210846","0.0-3.0-1.25","atapdar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","68","211360","0.0-3.0-0.26","+","null","","","","","",""
"","2702","html-keyboard-response","69","214063","0.0-3.0-1.26","distraído","s","a","cog","word","S","exp","9"
"","null","html-keyboard-response","70","214563","0.0-3.0-0.27","+","null","","","","","",""
"","4347","html-keyboard-response","71","218910","0.0-3.0-1.27","afual","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","72","219412","0.0-3.0-0.28","+","null","","","","","",""
"","4666","html-keyboard-response","73","224079","0.0-3.0-1.28","bracos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","74","224579","0.0-3.0-0.29","+","null","","","","","",""
"","7707","html-keyboard-response","75","232286","0.0-3.0-1.29","orupas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","76","232788","0.0-3.0-0.30","+","null","","","","","",""
"","4650","html-keyboard-response","77","237439","0.0-3.0-1.30","esprotiar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","78","237940","0.0-3.0-0.31","+","null","","","","","",""
"","1386","html-keyboard-response","79","239326","0.0-3.0-1.31","reduzir","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","80","239828","0.0-3.0-0.32","+","null","","","","","",""
"","1898","html-keyboard-response","81","241726","0.0-3.0-1.32","nevela","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","82","242240","0.0-3.0-0.33","+","null","","","","","",""
"","3806","html-keyboard-response","83","246046","0.0-3.0-1.33","parceter","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","84","246550","0.0-3.0-0.34","+","null","","","","","",""
"","3448","html-keyboard-response","85","249998","0.0-3.0-1.34","planalto","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","86","250500","0.0-3.0-0.35","+","null","","","","","",""
"","3817","html-keyboard-response","87","254318","0.0-3.0-1.35","taberia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","88","254819","0.0-3.0-0.36","+","null","","","","","",""
"","1451","html-keyboard-response","89","256270","0.0-3.0-1.36","barco","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","90","256771","0.0-3.0-0.37","+","null","","","","","",""
"","1499","html-keyboard-response","91","258270","0.0-3.0-1.37","frotes","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","92","258772","0.0-3.0-0.38","+","null","","","","","",""
