"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2971","audio-keyboard-response","168","305547","0.0-1.0-1.83","../audio/teste-vocab--91.mp3","s","bússola","bousòl"
"","null","html-keyboard-response","169","306051","0.0-1.0-0.84","+","null","",""
"","2741","audio-keyboard-response","170","308925","0.0-1.0-1.84","../audio/teste-vocab--38.mp3","s","cerimônia","seremoni"
"","null","html-keyboard-response","171","309430","0.0-1.0-0.85","+","null","",""
"","2840","audio-keyboard-response","172","312447","0.0-1.0-1.85","../audio/teste-vocab--102.mp3","s","arrogante","arogan"
"","null","html-keyboard-response","173","312950","0.0-1.0-0.86","+","null","",""
"","2451","audio-keyboard-response","174","315544","0.0-1.0-1.86","../audio/teste-vocab--35.mp3","s","líquido","likid"
"","null","html-keyboard-response","175","316059","0.0-1.0-0.87","+","null","",""
"","2771","audio-keyboard-response","176","318995","0.0-1.0-1.87","../audio/teste-vocab--61.mp3","s","iluminação","iliminasyon"
"","null","html-keyboard-response","177","319500","0.0-1.0-0.88","+","null","",""
"","2821","audio-keyboard-response","178","322440","0.0-1.0-1.88","../audio/teste-vocab--82.mp3","s","roer","ronje"
"","null","html-keyboard-response","179","322946","0.0-1.0-0.89","+","null","",""
"","2451","audio-keyboard-response","180","325528","0.0-1.0-1.89","../audio/teste-vocab--53.mp3","s","orientar","oryante"
"","null","html-keyboard-response","181","326036","0.0-1.0-0.90","+","null","",""
"","2149","audio-keyboard-response","182","328307","0.0-1.0-1.90","../audio/teste-vocab--47.mp3","s","envelope","anvlope"
"","null","html-keyboard-response","183","328812","0.0-1.0-0.91","+","null","",""
"","2019","audio-keyboard-response","184","330945","0.0-1.0-1.91","../audio/teste-vocab--104.mp3","s","ira","pwal"
"","null","html-keyboard-response","185","331461","0.0-1.0-0.92","+","null","",""
"","1941","audio-keyboard-response","186","333520","0.0-1.0-1.92","../audio/teste-vocab--108.mp3","s","moradia","kay"
"","null","html-keyboard-response","187","334030","0.0-1.0-0.93","+","null","",""
"","2491","audio-keyboard-response","188","336631","0.0-1.0-1.93","../audio/teste-vocab--120.mp3","s","induzir","pwovoke"
"","null","html-keyboard-response","189","337140","0.0-1.0-0.94","+","null","",""
