"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","145","248388","0.0-1.0-0.72","+","null","",""
"","1821","audio-keyboard-response","146","250350","0.0-1.0-1.72","../audio/teste-vocab--62.mp3","s","carretel","bobin"
"","null","html-keyboard-response","147","250858","0.0-1.0-0.73","+","null","",""
"","2821","audio-keyboard-response","148","253837","0.0-1.0-1.73","../audio/teste-vocab--112.mp3","s","aparição","aparisyon"
"","null","html-keyboard-response","149","254346","0.0-1.0-0.74","+","null","",""
"","2008","audio-keyboard-response","150","256487","0.0-1.0-1.74","../audio/teste-vocab--80.mp3","s","binóculo","longvi"
"","null","html-keyboard-response","151","256993","0.0-1.0-0.75","+","null","",""
"","1920","audio-keyboard-response","152","259079","0.0-1.0-1.75","../audio/teste-vocab--97.mp3","s","frágil","frajil"
"","null","html-keyboard-response","153","259591","0.0-1.0-0.76","+","null","",""
"","1909","audio-keyboard-response","154","261658","0.0-1.0-1.76","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","155","262168","0.0-1.0-0.77","+","null","",""
"","2261","audio-keyboard-response","156","264584","0.0-1.0-1.77","../audio/teste-vocab--91.mp3","s","bússola","bousòl"
"","null","html-keyboard-response","157","265097","0.0-1.0-0.78","+","null","",""
"","1821","audio-keyboard-response","158","267068","0.0-1.0-1.78","../audio/teste-vocab--85.mp3","s","trio","trio"
"","null","html-keyboard-response","159","267580","0.0-1.0-0.79","+","null","",""
"","1701","audio-keyboard-response","160","269391","0.0-1.0-1.79","../audio/teste-vocab--23.mp3","s","acariciar","karese"
"","null","html-keyboard-response","161","269900","0.0-1.0-0.80","+","null","",""
"","1659","audio-keyboard-response","162","271722","0.0-1.0-1.80","../audio/teste-vocab--38.mp3","s","cerimônia","seremoni"
"","null","html-keyboard-response","163","272226","0.0-1.0-0.81","+","null","",""
"","3448","audio-keyboard-response","164","275845","0.0-1.0-1.81","../audio/teste-vocab--128.mp3","s","incisivo","ensisiv"
"","null","html-keyboard-response","165","276360","0.0-1.0-0.82","+","null","",""
"","2491","audio-keyboard-response","166","279014","0.0-1.0-1.82","../audio/teste-vocab--61.mp3","s","iluminação","iliminasyon"
"","null","html-keyboard-response","167","279529","0.0-1.0-0.83","+","null","",""
"","5272","audio-keyboard-response","168","284961","0.0-1.0-1.83","../audio/teste-vocab--118.mp3","s","paralelogramo","paralelogram"
"","null","html-keyboard-response","169","285474","0.0-1.0-0.84","+","null","",""
"","1832","audio-keyboard-response","170","287433","0.0-1.0-1.84","../audio/teste-vocab--130.mp3","s","gentil","dou"
"","null","html-keyboard-response","171","287937","0.0-1.0-0.85","+","null","",""
"","2269","audio-keyboard-response","172","290340","0.0-1.0-1.85","../audio/teste-vocab--111.mp3","s","jubilosa","rejwisans"
"","null","html-keyboard-response","173","290850","0.0-1.0-0.86","+","null","",""
"","3581","audio-keyboard-response","174","294548","0.0-1.0-1.86","../audio/teste-vocab--30.mp3","s","pintor","pent"
"","null","html-keyboard-response","175","295062","0.0-1.0-0.87","+","null","",""
"","2069","audio-keyboard-response","176","297255","0.0-1.0-1.87","../audio/teste-vocab--88.mp3","s","portátil","pòtab"
"","null","html-keyboard-response","177","297770","0.0-1.0-0.88","+","null","",""
"","1240","audio-keyboard-response","178","299147","0.0-1.0-1.88","../audio/teste-vocab--95.mp3","s","submergir","plonje"
"","null","html-keyboard-response","179","299649","0.0-1.0-0.89","+","null","",""
"","3829","audio-keyboard-response","180","303541","0.0-1.0-1.89","../audio/teste-vocab--59.mp3","n","par","pè"
"","null","html-keyboard-response","181","304050","0.0-1.0-0.90","+","null","",""
"","2221","audio-keyboard-response","182","306382","0.0-1.0-1.90","../audio/teste-vocab--58.mp3","s","nutritivo","nourisan"
"","null","html-keyboard-response","183","306897","0.0-1.0-0.91","+","null","",""
"","2011","audio-keyboard-response","184","309066","0.0-1.0-1.91","../audio/teste-vocab--06.mp3","s","barco","bato"
