"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","question_order"
"[{""page_index"":0,""viewing_time"":1994}]","1995","instructions","0","1999","0.0-0.0","",""
"","66272","survey-multi-choice","1","68391","0.0-1.0","{""reading_habits_printed_magazines"":""Raramente"",""reading_habits_printed_newspapers"":""Raramente"",""reading_habits_books"":""Todos os dias"",""reading_habits_printed_socialmedias"":""Todos os dias""}","[0,1,2,3]"
"","55993","survey-multi-choice","2","124499","0.0-2.0","{""reading_habits_virtual_magazines"":""Alguns dias da semana"",""reading_habits_virtual_newspapers"":""Alguns dias da semana"",""reading_habits_books"":""Todos os dias"",""reading_habits_virtual_socialmedias"":""Todos os dias""}","[0,1,2,3]"
"","40104","survey-text","3","164727","0.0-3.0","{""reading_habits_other_which"":""Bíblia"",""reading_habits_other_frequency"":""todos os dias""}",""
