"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","question_order"
"[{""page_index"":0,""viewing_time"":1939}]","1939","instructions","0","1940","0.0-0.0","",""
"","5154","survey-multi-choice","1","7301","0.0-1.0","{""tcle"":""Concordo voluntariamente em participar da pesquisa conforme texto acima.""}","[0]"
"","23279","survey-text","2","31685","0.0-2.0","{""email"":""YO81K""}",""
