"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","1659","audio-keyboard-response","232","331883","0.0-1.0-1.115","../audio/teste-vocab--12.mp3","s","jaula","kaj"
"","null","html-keyboard-response","233","332386","0.0-1.0-0.116","+","null","",""
"","1909","audio-keyboard-response","234","334342","0.0-1.0-1.116","../audio/teste-vocab--88.mp3","s","portátil","pòtab"
"","null","html-keyboard-response","235","334853","0.0-1.0-0.117","+","null","",""
"","1960","audio-keyboard-response","236","336847","0.0-1.0-1.117","../audio/teste-vocab--01.mp3","s","boneca","pope"
"","null","html-keyboard-response","237","337359","0.0-1.0-0.118","+","null","",""
"","2171","audio-keyboard-response","238","339570","0.0-1.0-1.118","../audio/teste-vocab--91.mp3","s","bússola","bousòl"
"","null","html-keyboard-response","239","340082","0.0-1.0-0.119","+","null","",""
"","2200","audio-keyboard-response","240","342315","0.0-1.0-1.119","../audio/teste-vocab--87.mp3","s","ave","zwazo"
"","null","html-keyboard-response","241","342818","0.0-1.0-0.120","+","null","",""
"","1939","audio-keyboard-response","242","344795","0.0-1.0-1.120","../audio/teste-vocab--54.mp3","s","arbusto","raje"
"","null","html-keyboard-response","243","345305","0.0-1.0-0.121","+","null","",""
"","3448","audio-keyboard-response","244","348800","0.0-1.0-1.121","../audio/teste-vocab--118.mp3","s","paralelogramo","paralelogram"
"","null","html-keyboard-response","245","349307","0.0-1.0-0.122","+","null","",""
"","2069","audio-keyboard-response","246","351416","0.0-1.0-1.122","../audio/teste-vocab--84.mp3","s","confiar","konfye"
"","null","html-keyboard-response","247","351924","0.0-1.0-0.123","+","null","",""
"","2149","audio-keyboard-response","248","354118","0.0-1.0-1.123","../audio/teste-vocab--90.mp3","s","carniça","kanivò"
"","null","html-keyboard-response","249","354625","0.0-1.0-0.124","+","null","",""
"","2051","audio-keyboard-response","250","356703","0.0-1.0-1.124","../audio/teste-vocab--114.mp3","s","fragmentar","dechire"
"","null","html-keyboard-response","251","357208","0.0-1.0-0.125","+","null","",""
"","2000","audio-keyboard-response","252","359238","0.0-1.0-1.125","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","253","359741","0.0-1.0-0.126","+","null","",""
"","1819","audio-keyboard-response","254","361596","0.0-1.0-1.126","../audio/teste-vocab--129.mp3","s","elipse","elips"
"","null","html-keyboard-response","255","362101","0.0-1.0-0.127","+","null","",""
"","2368","audio-keyboard-response","256","364522","0.0-1.0-1.127","../audio/teste-vocab--80.mp3","s","binóculo","longvi"
"","null","html-keyboard-response","257","365033","0.0-1.0-0.128","+","null","",""
"","2520","audio-keyboard-response","258","367590","0.0-1.0-1.128","../audio/teste-vocab--75.mp3","s","carpinteiro","chapantye"
"","null","html-keyboard-response","259","368099","0.0-1.0-0.129","+","null","",""
"","2139","audio-keyboard-response","260","370276","0.0-1.0-1.129","../audio/teste-vocab--111.mp3","s","jubilosa","rejwisans"
