"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","98","html-keyboard-response","233","43501376","0.0-3.0-1.108","mua","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","234","43501877","0.0-3.0-0.109","+","null","","","","","",""
"","250","html-keyboard-response","235","43502128","0.0-3.0-1.109","azul","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","236","43502629","0.0-3.0-0.110","+","null","","","","","",""
"","1651","html-keyboard-response","237","43504280","0.0-3.0-1.110","sanque","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","238","43504781","0.0-3.0-0.111","+","null","","","","","",""
"","18","html-keyboard-response","239","43504800","0.0-3.0-1.111","bibarconato","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","240","43505303","0.0-3.0-0.112","+","null","","","","","",""
"","721","html-keyboard-response","241","43506024","0.0-3.0-1.112","ronronar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","242","43506525","0.0-3.0-0.113","+","null","","","","","",""
"","450","html-keyboard-response","243","43506976","0.0-3.0-1.113","enedro","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","244","43507477","0.0-3.0-0.114","+","null","","","","","",""
"","218","html-keyboard-response","245","43507696","0.0-3.0-1.114","planalto","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","246","43508198","0.0-3.0-0.115","+","null","","","","","",""
"","185","html-keyboard-response","247","43508384","0.0-3.0-1.115","garastia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","248","43508886","0.0-3.0-0.116","+","null","","","","","",""
"","217","html-keyboard-response","249","43509104","0.0-3.0-1.116","especial","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","250","43509606","0.0-3.0-0.117","+","null","","","","","",""
"","201","html-keyboard-response","251","43509808","0.0-3.0-1.117","lorfaz","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","252","43510309","0.0-3.0-0.118","+","null","","","","","",""
"","331","html-keyboard-response","253","43510640","0.0-3.0-1.118","nacional","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","254","43511141","0.0-3.0-0.119","+","null","","","","","",""
"","186","html-keyboard-response","255","43511328","0.0-3.0-1.119","gruja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","256","43511830","0.0-3.0-0.120","+","null","","","","","",""
"","138","html-keyboard-response","257","43511968","0.0-3.0-1.120","lagras","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","258","43512469","0.0-3.0-0.121","+","null","","","","","",""
"","234","html-keyboard-response","259","43512704","0.0-3.0-1.121","hipócrita","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","260","43513206","0.0-3.0-0.122","+","null","","","","","",""
"","18","html-keyboard-response","261","43513224","0.0-3.0-1.122","independente","s","a","noncog","word","S","exp","12"
"","null","html-keyboard-response","262","43513726","0.0-3.0-0.123","+","null","","","","","",""
"","145","html-keyboard-response","263","43513872","0.0-3.0-1.123","espaço","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","264","43514375","0.0-3.0-0.124","+","null","","","","","",""
"","129","html-keyboard-response","265","43514504","0.0-3.0-1.124","podilo","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","266","43515006","0.0-3.0-0.125","+","null","","","","","",""
"","9","html-keyboard-response","267","43515016","0.0-3.0-1.125","pritas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","268","43515518","0.0-3.0-0.126","+","null","","","","","",""
"","178","html-keyboard-response","269","43515696","0.0-3.0-1.126","revista","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","270","43516198","0.0-3.0-0.127","+","null","","","","","",""
"","153","html-keyboard-response","271","43516352","0.0-3.0-1.127","gertas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","272","43516854","0.0-3.0-0.128","+","null","","","","","",""
"","10","html-keyboard-response","273","43516864","0.0-3.0-1.128","anjo","s","n","cog","word","S","exp","4"
"","null","html-keyboard-response","274","43517365","0.0-3.0-0.129","+","null","","","","","",""
"","34","html-keyboard-response","275","43517400","0.0-3.0-1.129","dipata","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","276","43517902","0.0-3.0-0.130","+","null","","","","","",""
"","98","html-keyboard-response","277","43518000","0.0-3.0-1.130","montanha","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","278","43518502","0.0-3.0-0.131","+","null","","","","","",""
"","153","html-keyboard-response","279","43518656","0.0-3.0-1.131","carona","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","280","43519157","0.0-3.0-0.132","+","null","","","","","",""
"","243","html-keyboard-response","281","43519400","0.0-3.0-1.132","usfiga","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","282","43519902","0.0-3.0-0.133","+","null","","","","","",""
"","217","html-keyboard-response","283","43520120","0.0-3.0-1.133","pangos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","284","43520622","0.0-3.0-0.134","+","null","","","","","",""
"","122","html-keyboard-response","285","43520745","0.0-3.0-1.134","bambu","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","286","43521246","0.0-3.0-0.135","+","null","","","","","",""
"","73","html-keyboard-response","287","43521320","0.0-3.0-1.135","irratinte","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","288","43521823","0.0-3.0-0.136","+","null","","","","","",""
"","185","html-keyboard-response","289","43522008","0.0-3.0-1.136","telefone","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","290","43522510","0.0-3.0-0.137","+","null","","","","","",""
"","33","html-keyboard-response","291","43522544","0.0-3.0-1.137","memória","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","292","43523046","0.0-3.0-0.138","+","null","","","","","",""
"","2","html-keyboard-response","293","43523049","0.0-3.0-1.138","deselegante","s","a","noncog","word","S","exp","11"
"","null","html-keyboard-response","294","43523552","0.0-3.0-0.139","+","null","","","","","",""
"","0","html-keyboard-response","295","43523553","0.0-3.0-1.139","matinal","s","a","cog","word","S","exp","7"
"","null","html-keyboard-response","296","43524054","0.0-3.0-0.140","+","null","","","","","",""
"","2","html-keyboard-response","297","43524057","0.0-3.0-1.140","afual","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","298","43524559","0.0-3.0-0.141","+","null","","","","","",""
"","193","html-keyboard-response","299","43524752","0.0-3.0-1.141","viver","s","v","cog","word","S","exp","5"
"","null","html-keyboard-response","300","43525253","0.0-3.0-0.142","+","null","","","","","",""
"","194","html-keyboard-response","301","43525448","0.0-3.0-1.142","agressivo","s","a","cog","word","S","exp","9"
"","null","html-keyboard-response","302","43525950","0.0-3.0-0.143","+","null","","","","","",""
"","178","html-keyboard-response","303","43526128","0.0-3.0-1.143","livro","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","304","43526629","0.0-3.0-0.144","+","null","","","","","",""
"","170","html-keyboard-response","305","43526800","0.0-3.0-1.144","drama","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","306","43527302","0.0-3.0-0.145","+","null","","","","","",""
"","234","html-keyboard-response","307","43527536","0.0-3.0-1.145","hébies","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","308","43528039","0.0-3.0-0.146","+","null","","","","","",""
"","25","html-keyboard-response","309","43528065","0.0-3.0-1.146","mabras","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","310","43528566","0.0-3.0-0.147","+","null","","","","","",""
"","18","html-keyboard-response","311","43528585","0.0-3.0-1.147","beima","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","312","43529086","0.0-3.0-0.148","+","null","","","","","",""
"","201","html-keyboard-response","313","43529289","0.0-3.0-1.148","esprotiar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","314","43529791","0.0-3.0-0.149","+","null","","","","","",""
"","177","html-keyboard-response","315","43529969","0.0-3.0-1.149","dia","s","n","noncog","word","S","exp","3"
"","null","html-keyboard-response","316","43530470","0.0-3.0-0.150","+","null","","","","","",""
"","18","html-keyboard-response","317","43530489","0.0-3.0-1.150","salpicado","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","318","43530991","0.0-3.0-0.151","+","null","","","","","",""
"","305","html-keyboard-response","319","43531297","0.0-3.0-1.151","suipestar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","320","43531798","0.0-3.0-0.152","+","null","","","","","",""
"","250","html-keyboard-response","321","43532049","0.0-3.0-1.152","oecano","s","null","noncog","pseudo","N","exp","null"
